"","subject","participant","blocknum","trialnum","blockcode","trialcode","response","correct","latency","ppid"
"312","564",8,5,95,"Modification2B","PosNegB_BOTTOMCongruentH",50,1,386,"564"
"313","564",8,5,96,"Modification2B","PosNegB_BOTTOMIncongruentV",44,1,872,"564"
"314","564",8,6,1,"Modification3B","PosNegB_BOTTOMCongruentV",50,0,504,"564"
"315","564",8,6,2,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,777,"564"
"316","564",8,6,3,"Modification3B","PosNegB_BOTTOMIncongruentV",44,1,736,"564"
"317","564",8,6,4,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,504,"564"
"318","564",8,6,5,"Modification3B","PosNegB_TOPCongruentV",44,1,433,"564"
"319","564",8,6,6,"Modification3B","PosNegB_TOPCongruentV",44,1,469,"564"
"320","564",8,6,7,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,400,"564"
"321","564",8,6,8,"Modification3B","PosNegB_BOTTOMIncongruentH",50,1,685,"564"
"322","564",8,6,9,"Modification3B","PosNegB_TOPIncongruentH",50,1,607,"564"
"323","564",8,6,10,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,445,"564"
"324","564",8,6,11,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,569,"564"
"325","564",8,6,12,"Modification3B","PosNegB_TOPCongruentH",50,1,311,"564"
"326","564",8,6,13,"Modification3B","PosNegB_TOPCongruentH",50,1,321,"564"
"327","564",8,6,14,"Modification3B","PosNegB_TOPCongruentH",50,1,345,"564"
"328","564",8,6,15,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,417,"564"
"329","564",8,6,16,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,470,"564"
"330","564",8,6,17,"Modification3B","PosNegB_TOPCongruentH",50,1,369,"564"
"331","564",8,6,18,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,335,"564"
"332","564",8,6,19,"Modification3B","PosNegB_TOPCongruentV",44,1,431,"564"
"333","564",8,6,20,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,396,"564"
"334","564",8,6,21,"Modification3B","PosNegB_TOPCongruentV",44,1,362,"564"
"335","564",8,6,22,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,369,"564"
"336","564",8,6,23,"Modification3B","PosNegB_TOPCongruentH",50,1,360,"564"
"337","564",8,6,24,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,367,"564"
"338","564",8,6,25,"Modification3B","PosNegB_TOPCongruentV",44,1,430,"564"
"339","564",8,6,26,"Modification3B","PosNegB_TOPCongruentH",50,1,331,"564"
"340","564",8,6,27,"Modification3B","PosNegB_TOPCongruentV",44,1,395,"564"
"341","564",8,6,28,"Modification3B","PosNegB_TOPCongruentH",50,1,321,"564"
"342","564",8,6,29,"Modification3B","PosNegB_TOPCongruentH",50,1,370,"564"
"343","564",8,6,30,"Modification3B","PosNegB_TOPCongruentH",50,1,353,"564"
"344","564",8,6,31,"Modification3B","PosNegB_TOPCongruentH",50,1,336,"564"
"345","564",8,6,32,"Modification3B","PosNegB_TOPCongruentH",50,1,336,"564"
"346","564",8,6,33,"Modification3B","PosNegB_TOPCongruentH",50,1,408,"564"
"347","564",8,6,34,"Modification3B","PosNegB_TOPCongruentH",50,1,285,"564"
"348","564",8,6,35,"Modification3B","PosNegB_TOPCongruentH",50,1,319,"564"
"349","564",8,6,36,"Modification3B","PosNegB_TOPCongruentH",50,1,320,"564"
"350","564",8,6,37,"Modification3B","PosNegB_TOPCongruentV",50,0,265,"564"
"351","564",8,6,38,"Modification3B","PosNegB_TOPCongruentH",50,1,380,"564"
"352","564",8,6,39,"Modification3B","PosNegB_TOPCongruentV",44,1,379,"564"
"353","564",8,6,40,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,369,"564"
"354","564",8,6,41,"Modification3B","PosNegB_TOPCongruentH",50,1,648,"564"
"355","564",8,6,42,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,356,"564"
"356","564",8,6,43,"Modification3B","PosNegB_TOPCongruentV",44,1,403,"564"
"357","564",8,6,44,"Modification3B","PosNegB_TOPCongruentV",44,1,425,"564"
"358","564",8,6,45,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,717,"564"
"359","564",8,6,46,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,462,"564"
"360","564",8,6,47,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,441,"564"
"361","564",8,6,48,"Modification3B","PosNegB_TOPCongruentV",44,1,469,"564"
"362","564",8,6,49,"Modification3B","PosNegB_TOPCongruentV",44,1,424,"564"
"363","564",8,6,50,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,301,"564"
"364","564",8,6,51,"Modification3B","PosNegB_TOPCongruentH",50,1,374,"564"
"365","564",8,6,52,"Modification3B","PosNegB_TOPCongruentV",44,1,381,"564"
"366","564",8,6,53,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,347,"564"
"367","564",8,6,54,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,675,"564"
"368","564",8,6,55,"Modification3B","PosNegB_TOPIncongruentV",44,1,558,"564"
"369","564",8,6,56,"Modification3B","PosNegB_TOPCongruentV",44,1,437,"564"
"370","564",8,6,57,"Modification3B","PosNegB_TOPCongruentV",44,1,633,"564"
"371","564",8,6,58,"Modification3B","PosNegB_TOPCongruentV",44,1,453,"564"
"372","564",8,6,59,"Modification3B","PosNegB_TOPIncongruentH",50,1,345,"564"
"373","564",8,6,60,"Modification3B","PosNegB_TOPCongruentV",44,1,385,"564"
"374","564",8,6,61,"Modification3B","PosNegB_TOPCongruentH",50,1,295,"564"
"375","564",8,6,62,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,321,"564"
"376","564",8,6,63,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,305,"564"
"377","564",8,6,64,"Modification3B","PosNegB_TOPIncongruentV",44,1,331,"564"
"378","564",8,6,65,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,307,"564"
"379","564",8,6,66,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,493,"564"
"380","564",8,6,67,"Modification3B","PosNegB_TOPCongruentV",44,1,479,"564"
"381","564",8,6,68,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,473,"564"
"382","564",8,6,69,"Modification3B","PosNegB_TOPCongruentV",44,1,436,"564"
"383","564",8,6,70,"Modification3B","PosNegB_BOTTOMIncongruentH",50,1,672,"564"
"384","564",8,6,71,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,491,"564"
"385","564",8,6,72,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,389,"564"
"386","564",8,6,73,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,371,"564"
"387","564",8,6,74,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,481,"564"
"388","564",8,6,75,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,380,"564"
"389","564",8,6,76,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,387,"564"
"390","564",8,6,77,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,329,"564"
"391","564",8,6,78,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,409,"564"
"392","564",8,6,79,"Modification3B","PosNegB_TOPCongruentH",50,1,375,"564"
"393","564",8,6,80,"Modification3B","PosNegB_TOPCongruentV",44,1,453,"564"
"394","564",8,6,81,"Modification3B","PosNegB_BOTTOMCongruentV",50,0,377,"564"
"395","564",8,6,82,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,583,"564"
"396","564",8,6,83,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,413,"564"
"397","564",8,6,84,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,499,"564"
"398","564",8,6,85,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,357,"564"
"399","564",8,6,86,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,476,"564"
"400","564",8,6,87,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,431,"564"
"401","564",8,6,88,"Modification3B","PosNegB_TOPCongruentV",44,1,411,"564"
"402","564",8,6,89,"Modification3B","PosNegB_TOPCongruentH",50,1,537,"564"
"403","564",8,6,90,"Modification3B","PosNegB_TOPCongruentV",44,1,377,"564"
"404","564",8,6,91,"Modification3B","PosNegB_BOTTOMIncongruentV",44,1,696,"564"
"405","564",8,6,92,"Modification3B","PosNegB_BOTTOMCongruentH",50,1,321,"564"
"406","564",8,6,93,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,442,"564"
"407","564",8,6,94,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,454,"564"
"408","564",8,6,95,"Modification3B","PosNegB_BOTTOMCongruentV",44,1,393,"564"
"409","564",8,6,96,"Modification3B","PosNegB_TOPCongruentH",50,1,351,"564"
"410","564",8,7,1,"break","break1",0,0,120000,"564"
"411","564",8,8,1,"Modification4B","PosNegB_TOPCongruentV",44,1,465,"564"
"412","564",8,8,2,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,372,"564"
"413","564",8,8,3,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,339,"564"
"414","564",8,8,4,"Modification4B","PosNegB_TOPCongruentV",44,1,307,"564"
"415","564",8,8,5,"Modification4B","PosNegB_BOTTOMCongruentV",50,0,356,"564"
"416","564",8,8,6,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,715,"564"
"417","564",8,8,7,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,429,"564"
"418","564",8,8,8,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,345,"564"
"419","564",8,8,9,"Modification4B","PosNegB_TOPIncongruentV",44,1,329,"564"
"420","564",8,8,10,"Modification4B","PosNegB_BOTTOMIncongruentV",44,1,602,"564"
"421","564",8,8,11,"Modification4B","PosNegB_TOPCongruentH",50,1,375,"564"
"422","564",8,8,12,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,350,"564"
"423","564",8,8,13,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,341,"564"
"424","564",8,8,14,"Modification4B","PosNegB_TOPCongruentV",44,1,509,"564"
"425","564",8,8,15,"Modification4B","PosNegB_BOTTOMIncongruentH",50,1,583,"564"
"426","564",8,8,16,"Modification4B","PosNegB_TOPCongruentH",50,1,437,"564"
"427","564",8,8,17,"Modification4B","PosNegB_TOPCongruentH",50,1,529,"564"
"428","564",8,8,18,"Modification4B","PosNegB_TOPCongruentV",44,1,353,"564"
"429","564",8,8,19,"Modification4B","PosNegB_TOPCongruentH",50,1,321,"564"
"430","564",8,8,20,"Modification4B","PosNegB_TOPCongruentH",50,1,393,"564"
"431","564",8,8,21,"Modification4B","PosNegB_TOPCongruentH",50,1,335,"564"
"432","564",8,8,22,"Modification4B","PosNegB_TOPCongruentV",44,1,487,"564"
"433","564",8,8,23,"Modification4B","PosNegB_TOPCongruentH",50,1,385,"564"
"434","564",8,8,24,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,383,"564"
"435","564",8,8,25,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,389,"564"
"436","564",8,8,26,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,387,"564"
"437","564",8,8,27,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,418,"564"
"438","564",8,8,28,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,350,"564"
"439","564",8,8,29,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,373,"564"
"440","564",8,8,30,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,372,"564"
"441","564",8,8,31,"Modification4B","PosNegB_TOPCongruentV",44,1,347,"564"
"442","564",8,8,32,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,555,"564"
"443","564",8,8,33,"Modification4B","PosNegB_TOPCongruentV",44,1,498,"564"
"444","564",8,8,34,"Modification4B","PosNegB_TOPCongruentH",50,1,284,"564"
"445","564",8,8,35,"Modification4B","PosNegB_TOPCongruentH",50,1,270,"564"
"446","564",8,8,36,"Modification4B","PosNegB_TOPIncongruentH",50,1,369,"564"
"447","564",8,8,37,"Modification4B","PosNegB_TOPCongruentV",44,1,407,"564"
"448","564",8,8,38,"Modification4B","PosNegB_TOPCongruentH",50,1,389,"564"
"449","564",8,8,39,"Modification4B","PosNegB_TOPIncongruentH",50,1,315,"564"
"450","564",8,8,40,"Modification4B","PosNegB_TOPCongruentH",50,1,364,"564"
"451","564",8,8,41,"Modification4B","PosNegB_TOPCongruentV",44,1,403,"564"
"452","564",8,8,42,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,425,"564"
"453","564",8,8,43,"Modification4B","PosNegB_TOPCongruentH",50,1,389,"564"
"454","564",8,8,44,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,379,"564"
"455","564",8,8,45,"Modification4B","PosNegB_TOPCongruentV",44,1,338,"564"
"456","564",8,8,46,"Modification4B","PosNegB_TOPCongruentV",50,0,306,"564"
"457","564",8,8,47,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,315,"564"
"458","564",8,8,48,"Modification4B","PosNegB_TOPCongruentH",50,1,397,"564"
"459","564",8,8,49,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,379,"564"
"460","564",8,8,50,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,289,"564"
"461","564",8,8,51,"Modification4B","PosNegB_TOPCongruentV",44,1,355,"564"
"462","564",8,8,52,"Modification4B","PosNegB_TOPCongruentH",50,1,451,"564"
"463","564",8,8,53,"Modification4B","PosNegB_TOPCongruentH",50,1,382,"564"
"464","564",8,8,54,"Modification4B","PosNegB_TOPCongruentV",44,1,549,"564"
"465","564",8,8,55,"Modification4B","PosNegB_TOPCongruentH",50,1,421,"564"
"466","564",8,8,56,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,441,"564"
"467","564",8,8,57,"Modification4B","PosNegB_TOPCongruentH",50,1,429,"564"
"468","564",8,8,58,"Modification4B","PosNegB_TOPCongruentV",44,1,306,"564"
"469","564",8,8,59,"Modification4B","PosNegB_TOPCongruentV",44,1,356,"564"
"470","564",8,8,60,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,395,"564"
"471","564",8,8,61,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,377,"564"
"472","564",8,8,62,"Modification4B","PosNegB_TOPCongruentV",44,1,375,"564"
"473","564",8,8,63,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,374,"564"
"474","564",8,8,64,"Modification4B","PosNegB_TOPCongruentV",44,1,397,"564"
"475","564",8,8,65,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,315,"564"
"476","564",8,8,66,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,396,"564"
"477","564",8,8,67,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,442,"564"
"478","564",8,8,68,"Modification4B","PosNegB_BOTTOMIncongruentH",50,1,742,"564"
"479","564",8,8,69,"Modification4B","PosNegB_TOPIncongruentV",44,1,438,"564"
"480","564",8,8,70,"Modification4B","PosNegB_BOTTOMCongruentH",44,0,394,"564"
"481","564",8,8,71,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,464,"564"
"482","564",8,8,72,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,355,"564"
"483","564",8,8,73,"Modification4B","PosNegB_TOPCongruentH",50,1,307,"564"
"484","564",8,8,74,"Modification4B","PosNegB_TOPCongruentH",50,1,372,"564"
"485","564",8,8,75,"Modification4B","PosNegB_TOPCongruentV",44,1,475,"564"
"486","564",8,8,76,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,445,"564"
"487","564",8,8,77,"Modification4B","PosNegB_TOPCongruentV",44,1,553,"564"
"488","564",8,8,78,"Modification4B","PosNegB_TOPCongruentH",50,1,305,"564"
"489","564",8,8,79,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,418,"564"
"490","564",8,8,80,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,399,"564"
"491","564",8,8,81,"Modification4B","PosNegB_BOTTOMIncongruentV",44,1,789,"564"
"492","564",8,8,82,"Modification4B","PosNegB_TOPCongruentV",44,1,603,"564"
"493","564",8,8,83,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,344,"564"
"494","564",8,8,84,"Modification4B","PosNegB_TOPCongruentH",50,1,400,"564"
"495","564",8,8,85,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,333,"564"
"496","564",8,8,86,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,349,"564"
"497","564",8,8,87,"Modification4B","PosNegB_BOTTOMCongruentH",44,0,381,"564"
"498","564",8,8,88,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,499,"564"
"499","564",8,8,89,"Modification4B","PosNegB_TOPCongruentH",50,1,309,"564"
"500","564",8,8,90,"Modification4B","PosNegB_BOTTOMCongruentH",50,1,382,"564"
"501","564",8,8,91,"Modification4B","PosNegB_TOPCongruentV",44,1,445,"564"
"502","564",8,8,92,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,617,"564"
"503","564",8,8,93,"Modification4B","PosNegB_TOPCongruentV",44,1,533,"564"
"504","564",8,8,94,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,437,"564"
"505","564",8,8,95,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,441,"564"
"506","564",8,8,96,"Modification4B","PosNegB_BOTTOMCongruentV",44,1,453,"564"
"507","564",8,9,1,"Modification5B","PosNegB_TOPCongruentV",44,1,966,"564"
"508","564",8,9,2,"Modification5B","PosNegB_TOPCongruentH",50,1,445,"564"
"509","564",8,9,3,"Modification5B","PosNegB_BOTTOMIncongruentV",44,1,865,"564"
"510","564",8,9,4,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,484,"564"
"511","564",8,9,5,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,654,"564"
"512","564",8,9,6,"Modification5B","PosNegB_TOPCongruentV",44,1,473,"564"
"513","564",8,9,7,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,476,"564"
"514","564",8,9,8,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,383,"564"
"515","564",8,9,9,"Modification5B","PosNegB_TOPCongruentV",44,1,565,"564"
"516","564",8,9,10,"Modification5B","PosNegB_TOPCongruentV",44,1,436,"564"
"517","564",8,9,11,"Modification5B","PosNegB_TOPIncongruentV",44,1,376,"564"
"518","564",8,9,12,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,463,"564"
"519","564",8,9,13,"Modification5B","PosNegB_BOTTOMIncongruentH",50,1,602,"564"
"520","564",8,9,14,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,575,"564"
"521","564",8,9,15,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,366,"564"
"522","564",8,9,16,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,685,"564"
"523","564",8,9,17,"Modification5B","PosNegB_TOPCongruentH",50,1,487,"564"
"524","564",8,9,18,"Modification5B","PosNegB_BOTTOMIncongruentH",50,1,737,"564"
"525","564",8,9,19,"Modification5B","PosNegB_TOPCongruentV",44,1,609,"564"
"526","564",8,9,20,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,342,"564"
"527","564",8,9,21,"Modification5B","PosNegB_TOPCongruentV",44,1,334,"564"
"528","564",8,9,22,"Modification5B","PosNegB_TOPCongruentH",50,1,302,"564"
"529","564",8,9,23,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,367,"564"
"530","564",8,9,24,"Modification5B","PosNegB_TOPCongruentV",44,1,382,"564"
"531","564",8,9,25,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,437,"564"
"532","564",8,9,26,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,425,"564"
"533","564",8,9,27,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,357,"564"
"534","564",8,9,28,"Modification5B","PosNegB_TOPIncongruentH",50,1,365,"564"
"535","564",8,9,29,"Modification5B","PosNegB_TOPCongruentH",50,1,396,"564"
"536","564",8,9,30,"Modification5B","PosNegB_BOTTOMIncongruentV",44,1,778,"564"
"537","564",8,9,31,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,481,"564"
"538","564",8,9,32,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,403,"564"
"539","564",8,9,33,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,353,"564"
"540","564",8,9,34,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,376,"564"
"541","564",8,9,35,"Modification5B","PosNegB_TOPCongruentH",50,1,455,"564"
"542","564",8,9,36,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,522,"564"
"543","564",8,9,37,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,947,"564"
"544","564",8,9,38,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,403,"564"
"545","564",8,9,39,"Modification5B","PosNegB_TOPCongruentH",50,1,336,"564"
"546","564",8,9,40,"Modification5B","PosNegB_TOPCongruentV",44,1,456,"564"
"547","564",8,9,41,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,419,"564"
"548","564",8,9,42,"Modification5B","PosNegB_TOPCongruentH",50,1,328,"564"
"549","564",8,9,43,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,457,"564"
"550","564",8,9,44,"Modification5B","PosNegB_TOPCongruentV",44,1,420,"564"
"551","564",8,9,45,"Modification5B","PosNegB_TOPCongruentH",50,1,353,"564"
"552","564",8,9,46,"Modification5B","PosNegB_TOPCongruentV",44,1,392,"564"
"553","564",8,9,47,"Modification5B","PosNegB_TOPCongruentV",44,1,534,"564"
"554","564",8,9,48,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,350,"564"
"555","564",8,9,49,"Modification5B","PosNegB_TOPCongruentV",44,1,437,"564"
"556","564",8,9,50,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,313,"564"
"557","564",8,9,51,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,427,"564"
"558","564",8,9,52,"Modification5B","PosNegB_TOPCongruentH",50,1,639,"564"
"559","564",8,9,53,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,347,"564"
"560","564",8,9,54,"Modification5B","PosNegB_TOPCongruentV",44,1,355,"564"
"561","564",8,9,55,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,387,"564"
"562","564",8,9,56,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,409,"564"
"563","564",8,9,57,"Modification5B","PosNegB_TOPCongruentV",44,1,398,"564"
"564","564",8,9,58,"Modification5B","PosNegB_BOTTOMCongruentV",50,0,332,"564"
"565","564",8,9,59,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,485,"564"
"566","564",8,9,60,"Modification5B","PosNegB_TOPCongruentV",44,1,399,"564"
"567","564",8,9,61,"Modification5B","PosNegB_TOPCongruentV",44,1,381,"564"
"568","564",8,9,62,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,411,"564"
"569","564",8,9,63,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,401,"564"
"570","564",8,9,64,"Modification5B","PosNegB_TOPIncongruentH",50,1,502,"564"
"571","564",8,9,65,"Modification5B","PosNegB_TOPIncongruentV",44,1,295,"564"
"572","564",8,9,66,"Modification5B","PosNegB_TOPCongruentH",50,1,465,"564"
"573","564",8,9,67,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,397,"564"
"574","564",8,9,68,"Modification5B","PosNegB_BOTTOMCongruentH",50,1,371,"564"
"575","564",8,9,69,"Modification5B","PosNegB_TOPCongruentH",50,1,625,"564"
"576","564",8,9,70,"Modification5B","PosNegB_TOPCongruentH",50,1,382,"564"
"577","564",8,9,71,"Modification5B","PosNegB_TOPCongruentH",50,1,357,"564"
"578","564",8,9,72,"Modification5B","PosNegB_TOPCongruentH",50,1,444,"564"
"579","564",8,9,73,"Modification5B","PosNegB_TOPCongruentH",50,1,368,"564"
"580","564",8,9,74,"Modification5B","PosNegB_TOPCongruentV",50,0,351,"564"
"581","564",8,9,75,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,366,"564"
"582","564",8,9,76,"Modification5B","PosNegB_TOPCongruentH",50,1,365,"564"
"583","564",8,9,77,"Modification5B","PosNegB_TOPCongruentH",50,1,348,"564"
"584","564",8,9,78,"Modification5B","PosNegB_BOTTOMCongruentV",44,1,436,"564"
"585","564",8,9,79,"Modification5B","PosNegB_TOPCongruentH",50,1,376,"564"
